games_played,player_efficiency_rating,offensive_plus_minus,value_over_replace_player,three_pointer_made_per_game,three_pointer_attempts_per_game,two_pointer_made_per_game,two_pointer_attempts_per_game,free_throw_made_per_game,free_throw_attempts_per_game,defensive_rebound_per_game,assists_per_game,steals_per_game,turnovers_per_game,points_per_game,position_PF,position_PG,position_SF,position_SG,conference_WEST,starter,win_shares
60,11.0,-5.2,-0.6992477118586409,-0.8209196610201621,-0.8879291441105951,-0.38860024917411823,-0.26571615461758086,-0.7930430817216773,-0.7666531592836182,2.0,0.3,0.4,0.6,4.3,0,0,0,0,0,1,1.0
18,6.5,-6.5,-0.45101851263500403,-0.8209196610201621,-0.7165048193549214,-1.0949387374617778,-1.2707384601342562,-1.1770576848292442,-1.2573365183565919,0.4,0.3,0.2,0.3,1.1,1,0,0,0,0,0,0.1
74,18.4,0.4,0.3764121514437857,-0.8209196610201621,-0.8879291441105951,2.7627560831862095,2.640699701876588,1.0502270131946436,1.1347448571241545,6.2,2.5,0.6,2.0,18.3,1,0,0,0,1,1,5.5
79,10.4,-1.3,0.6246413506674227,-0.2172318154798505,-0.14509040350267582,-0.5516014387789626,-0.700320394841008,-0.6394372404786506,-0.6439823195153749,3.6,1.4,1.2,0.7,5.1,0,0,0,1,1,1,4.1
58,8.4,-5.8,-1.1129630438980358,-0.8209196610201621,-0.8879291441105951,-0.8232700881203702,-0.8089714548968647,-0.8698460023431905,-0.9506594189359834,1.2,0.2,0.3,0.7,2.7,1,0,0,0,0,1,0.2
81,19.0,1.8,0.6246413506674227,-0.8209196610201621,-0.773646260940146,0.9697429975329197,1.0652593310666647,2.1254679018958305,1.9321053156177368,2.6,5.2,0.7,2.2,13.3,0,1,0,0,0,1,4.4
22,6.8,-4.7,-0.616504645450762,-0.8209196610201621,-0.6022219361844723,-0.9319375478569333,-0.8904597499387573,-0.8698460023431905,-0.82798857916774,0.7,1.1,0.2,0.8,2.3,0,1,0,0,0,0,-0.4
21,13.5,-3.5,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.9862712777252147,-1.0805991050365067,-0.7930430817216773,-0.6439823195153749,0.6,0.1,0.0,0.5,2.1,0,0,0,0,1,0,0.1
48,15.4,-0.8,-0.3682754462271251,-0.8209196610201621,-0.8307877025253705,-0.22559905956927354,-0.4558555097153303,-0.4090284786141104,-0.3986406399788881,1.5,0.6,0.3,0.7,5.4,1,0,0,0,1,1,1.5
28,8.8,-3.7,-0.533761579042883,-0.6699976996350843,-0.7165048193549214,-0.8776038179886517,-0.7546459248689363,-0.9466489229647039,-1.0119948388201052,1.3,2.3,0.5,0.9,2.6,0,1,0,0,1,0,0.0
15,4.3,-7.0,-0.616504645450762,-0.8209196610201621,-0.8307877025253705,-1.0406050075934963,-0.9447852799666857,-0.9466489229647039,-0.82798857916774,0.3,1.0,0.3,0.5,1.8,0,1,0,0,1,0,-0.2
79,16.4,1.1,1.1210997491146963,1.5938317211410846,1.397728519298387,0.046069589772134,0.11456255557791795,0.43580364822253675,0.46005523839881574,3.5,2.2,1.2,1.3,12.3,0,0,1,0,1,1,5.0
77,10.8,-3.6,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,-0.4429339790423997,-0.40152997968740184,-0.5626343198571371,-0.7053177393994966,2.0,0.5,0.3,0.7,4.3,0,0,0,0,1,1,1.6
12,2.1,-10.9,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-1.3122736569349036,-1.2164129301063278,-1.0234518435862174,-1.1346656785883487,1.3,0.3,0.0,0.3,0.5,1,0,0,0,1,0,-0.1
77,19.2,1.0,2.1967596124171234,0.23553406867538315,0.2548996875938961,1.7304152156888606,1.6356773963599127,1.1270299338161571,1.2574156968923977,6.8,3.3,1.3,2.6,16.5,1,0,0,0,0,1,6.4
10,1.2,-8.9,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-1.0406050075934963,-1.0805991050365067,-1.0234518435862174,-1.0119948388201052,0.8,0.2,0.0,0.4,1.6,0,0,0,0,0,0,0.0
64,15.3,-2.2,-0.616504645450762,-0.8209196610201621,-0.8307877025253705,-0.22559905956927354,-0.26571615461758086,-0.48583139923562374,-0.5826468996312532,2.3,0.5,0.1,0.6,5.4,0,0,0,0,0,1,1.7
60,16.0,-1.3,-0.2855323798192461,-0.8209196610201621,-0.8879291441105951,-0.4972677089106812,-0.6188320997991154,-0.17861971674957025,0.1533781389782072,2.2,0.4,0.5,0.5,4.6,0,0,0,0,1,1,2.3
12,5.5,-6.5,-0.616504645450762,-0.8209196610201621,-0.6593633777696968,-0.8232700881203702,-0.7274831598549723,-0.48583139923562374,-0.5213114797471315,1.4,1.8,0.3,1.3,3.1,0,0,0,1,0,0,-0.2
72,9.8,-0.1,-0.03730318059560918,1.1410658369858508,1.1120213113722646,-1.1492724673300594,-1.1892501650923633,-0.7930430817216773,-0.8893239990518617,1.2,1.1,0.3,0.6,5.3,0,0,0,1,1,1,1.8
25,14.1,1.5,-0.12004624700348814,1.744753682526162,1.5120114024688365,-0.6059351686472442,-0.6188320997991154,-0.7162401611001639,-0.8893239990518617,2.1,0.9,0.4,0.4,8.6,0,0,1,0,1,0,1.2
78,22.7,2.0,1.5348150811540913,-0.6699976996350843,-0.7165048193549214,3.686429490946995,3.591396477365335,3.5079204730830713,3.46549081272078,5.6,2.6,0.9,3.2,25.3,0,0,0,0,0,1,8.0
70,18.4,1.5,0.5418982842595436,-0.2172318154798505,-0.14509040350267582,1.1870779170060455,1.3640497462202708,2.4326795843818845,2.0547761553859805,2.1,5.2,1.1,2.2,15.5,0,1,0,0,0,1,5.0
22,4.4,-5.7,-0.78199077826652,-0.2172318154798505,-0.31651472825834953,-0.9319375478569333,-0.8904597499387573,-0.8698460023431905,-0.7053177393994966,0.5,0.1,0.1,0.6,3.4,0,0,1,0,0,0,-0.3
26,12.0,-1.5,-0.616504645450762,-0.06630985409477261,-0.030807520332226734,-0.06259786996442912,-0.18422785957568835,-0.7162401611001639,-0.7666531592836182,1.1,1.2,0.5,1.5,7.1,0,0,0,1,1,0,0.1
70,14.6,-0.8,0.04543988581226978,-0.36815377686492845,-0.48793905301402324,-0.5516014387789626,-0.4830182747292944,-0.33222555799259695,-0.3986406399788881,1.3,2.0,0.6,0.9,5.2,0,1,0,0,0,1,1.7
37,10.5,-1.9,-0.6992477118586409,0.3864560300604612,0.3120411291791207,-0.38860024917411823,-0.292878919631545,-0.25542263737108367,-0.2759698002106446,1.0,3.0,0.7,1.7,7.2,0,1,0,0,1,0,0.1
12,6.4,-6.2,-0.533761579042883,0.08461210729030527,0.3691825707643453,-1.203606197198341,-1.134924635064435,-0.7162401611001639,-0.7053177393994966,1.3,2.0,0.8,1.7,3.2,0,1,0,0,0,0,-0.3
82,15.9,1.0,1.1210997491146963,1.4429097597560065,1.5691528440540607,1.024076727401201,0.9566082710108079,0.5126065688440502,0.33738439863057246,1.6,4.1,1.1,2.0,15.8,0,0,0,1,1,1,5.3
45,4.9,-6.3,-0.6992477118586409,-0.8209196610201621,-0.8879291441105951,-1.203606197198341,-1.2435756951202919,-0.8698460023431905,-0.7666531592836182,1.1,0.1,0.2,0.4,1.2,0,0,0,0,1,1,0.3
13,15.1,-1.9,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.9862712777252147,-1.0534363400225424,-0.48583139923562374,-0.5213114797471315,1.3,0.2,0.1,0.4,2.5,0,0,0,0,0,0,0.2
52,10.0,-3.4,-0.12004624700348814,-0.8209196610201621,-0.8879291441105951,-0.4429339790423997,-0.5101810397432586,-0.8698460023431905,-0.8893239990518617,4.3,1.2,0.6,0.8,4.1,1,0,0,0,0,1,3.2
41,18.2,-1.8,-0.20278931341136713,-0.8209196610201621,-0.8307877025253705,0.6437406183232304,0.684980620871166,0.8198182513301037,0.7667323378194243,3.9,0.7,0.7,1.6,10.2,0,0,0,0,0,0,1.8
75,13.6,-1.7,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,0.5350731585866675,0.4405157357454881,0.0517890451149699,0.39871981851469424,4.1,1.2,0.4,1.3,8.8,1,0,0,0,1,1,2.9
49,11.8,-1.8,-0.616504645450762,-0.6699976996350843,-0.6022219361844723,0.26340450924526,0.19605085061981048,0.12859196573648315,0.0920427190940857,2.2,1.0,0.6,0.9,8.0,0,0,1,0,0,1,1.3
22,11.3,-4.1,-0.6992477118586409,-0.8209196610201621,-0.8879291441105951,-0.17126532970099223,-0.21139062458965244,-0.17861971674957025,-0.2759698002106446,2.1,0.5,0.3,0.9,6.0,1,0,0,0,1,0,0.3
46,14.0,0.2,-0.20278931341136713,0.3864560300604612,0.2548996875938961,-0.22559905956927354,-0.07557679951983147,-0.33222555799259695,-0.3986406399788881,2.3,0.9,0.4,0.8,7.8,0,0,0,1,1,1,0.9
27,18.2,2.3,0.3764121514437857,2.1975195666813963,2.197708701491531,1.7847489455571424,1.798653986443698,1.511044536923724,1.4414219565447635,3.4,3.4,1.7,2.1,21.3,0,0,0,1,1,0,2.6
65,13.3,0.1,0.12818295222014872,0.23553406867538315,0.14061680442344698,-0.6602688985155257,-0.6731576298270437,0.0517890451149699,-0.030628120674157815,3.1,1.3,0.4,0.8,6.7,0,0,1,0,1,1,3.3
64,13.6,-0.8,0.3764121514437857,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.8089714548968647,-0.4090284786141104,-0.3373052200947663,2.2,1.4,0.5,0.6,4.2,0,0,0,0,0,1,3.2
25,13.1,0.5,-0.12004624700348814,1.5938317211410846,1.3405870777131628,-0.4429339790423997,-0.4558555097153303,-0.4090284786141104,-0.3986406399788881,3.2,2.3,0.7,1.2,9.5,1,0,0,0,1,0,1.2
56,13.6,0.2,1.1210997491146963,1.4429097597560065,1.2834456361279378,0.046069589772134,0.03307426053602517,-0.10181679612805698,0.030707299209963946,4.1,5.1,1.0,1.8,11.4,0,0,1,0,0,1,5.6
78,10.8,-2.6,-0.533761579042883,-0.5190757382500063,-0.5450804945992478,0.046069589772134,0.19605085061981048,-0.17861971674957025,-0.2759698002106446,3.4,2.0,0.6,1.0,7.2,0,0,0,1,0,1,2.3
58,9.7,-4.4,-0.8647338446743991,-0.8209196610201621,-0.8879291441105951,-0.4972677089106812,-0.4558555097153303,-0.6394372404786506,-0.5826468996312532,1.7,0.7,0.4,0.8,4.1,0,0,0,0,1,1,0.7
20,5.3,-5.9,-0.45101851263500403,-0.8209196610201621,-0.6593633777696968,-1.2579399270666225,-1.2979012251482203,-1.0234518435862174,-1.0119948388201052,0.7,0.7,0.4,0.3,0.7,0,0,1,0,1,0,0.0
79,15.7,0.5,0.9556136162989386,0.3864560300604612,0.4263240123495696,0.9697429975329197,0.71214338588513,0.7430153307085902,0.5213906582829375,2.8,4.9,1.2,1.8,13.7,0,1,0,0,1,1,7.2
42,14.7,0.4,-0.2855323798192461,-0.6699976996350843,-0.773646260940146,-0.6602688985155257,-0.6188320997991154,-0.5626343198571371,-0.4599760598630097,0.7,1.6,0.3,0.6,3.8,0,1,0,0,0,0,0.5
31,15.2,-0.9,-0.20278931341136713,-0.8209196610201621,-0.8307877025253705,0.589406888454949,0.3861902057175599,0.12859196573648315,0.33738439863057246,6.5,1.5,0.9,1.3,9.1,0,0,0,0,0,0,2.2
70,9.4,-2.4,-0.6992477118586409,-0.2172318154798505,-0.20223184508790043,-0.8776038179886517,-0.9176225149527215,-0.7930430817216773,-0.8893239990518617,0.9,2.2,0.3,1.0,3.6,0,1,0,0,1,1,0.5
76,15.9,1.0,0.12818295222014872,1.5938317211410846,1.5691528440540607,-0.06259786996442912,-0.1027395645337958,-0.25542263737108367,-0.3373052200947663,3.2,0.6,0.6,0.9,11.1,1,0,0,0,0,1,3.1
11,3.4,-7.2,-0.533761579042883,-0.36815377686492845,-0.5450804945992478,-1.1492724673300594,-1.0805991050365067,-1.1002547642077307,-1.1346656785883487,0.3,0.5,0.1,0.5,1.8,0,0,0,1,1,0,-0.1
56,12.6,-0.8,-0.20278931341136713,1.744753682526162,1.7405771688097342,-0.11693159983271068,0.060237025549989505,-0.10181679612805698,-0.21463438032652296,2.7,2.3,0.9,1.1,11.4,0,0,0,1,0,1,2.2
76,25.6,5.5,4.596308538245613,0.3864560300604612,0.654889778690468,3.088758462395899,2.7221879969184806,3.815132155569125,4.017509591677874,4.8,4.6,1.5,3.1,25.5,0,0,0,1,0,1,12.8
58,10.6,-2.3,-0.3682754462271251,-0.36815377686492845,-0.20223184508790043,-0.9862712777252147,-1.0534363400225424,-0.7162401611001639,-0.82798857916774,0.7,0.6,0.3,0.3,3.2,0,0,0,1,0,1,1.1
61,11.3,-0.6,-0.45101851263500403,0.688299952830617,0.5406068955200188,-1.0406050075934963,-1.107761870050471,-0.7930430817216773,-0.82798857916774,1.7,0.6,0.3,0.6,4.9,0,0,0,1,0,1,1.1
69,15.8,0.0,0.2109260186280278,-0.06630985409477261,0.08347536283822236,1.458746566347453,1.8801422814855906,2.2022708225173444,2.2387824150383455,4.1,8.3,1.8,3.8,16.4,0,1,0,0,0,1,2.2
54,12.3,-1.3,0.04543988581226978,-0.8209196610201621,-0.8879291441105951,-0.7689363582520887,-0.7546459248689363,-0.8698460023431905,-0.5826468996312532,4.1,1.3,1.0,0.8,2.9,0,0,0,0,0,1,1.9
48,15.0,-0.3,0.45915521785166474,0.23553406867538315,0.3691825707643453,1.024076727401201,1.2010731561364858,2.2022708225173444,2.3614532548065887,6.7,2.4,1.2,2.1,15.6,0,0,1,0,0,1,3.6
23,18.9,1.9,0.5418982842595436,0.9901438756007727,1.1120213113722646,1.1327441871377641,0.7393061508990941,1.1270299338161571,1.1347448571241545,5.9,2.5,2.0,2.3,15.8,1,0,0,0,1,0,2.6
54,5.1,-4.8,-0.78199077826652,-0.6699976996350843,-0.5450804945992478,-1.0949387374617778,-1.0805991050365067,-1.1002547642077307,-1.1346656785883487,1.1,1.1,0.2,0.6,1.7,0,0,1,0,1,1,-0.2
19,10.8,-2.4,-0.45101851263500403,-0.36815377686492845,-0.43079761142879863,-1.203606197198341,-1.1892501650923633,-0.9466489229647039,-1.0119948388201052,0.6,1.4,0.3,0.4,1.9,0,1,0,0,1,0,0.2
80,16.5,0.1,-0.20278931341136713,-0.8209196610201621,-0.8307877025253705,0.10040331964041531,-0.02125126949190303,0.8966211719516171,1.0120740173559113,2.6,0.9,0.4,1.0,8.4,1,0,0,0,1,1,3.4
82,12.8,-1.4,-0.03730318059560918,-0.06630985409477261,-0.08794896191745134,-0.7689363582520887,-0.5645065697711871,-0.5626343198571371,-0.5826468996312532,1.0,2.3,0.7,0.9,4.9,0,1,0,0,0,1,2.1
80,10.2,-1.9,-0.533761579042883,-0.06630985409477261,-0.14509040350267582,-0.8232700881203702,-0.8089714548968647,-0.6394372404786506,-0.6439823195153749,1.6,3.5,0.8,1.5,4.3,0,1,0,0,1,1,1.0
46,12.4,-0.4,-0.2855323798192461,0.9901438756007727,0.769172661860917,-0.2799327894375551,-0.26571615461758086,0.3590007276010233,0.39871981851469424,2.4,1.2,0.6,1.3,9.8,0,0,1,0,1,1,1.8
59,10.2,-2.5,-1.1957061103059148,-0.36815377686492845,-0.31651472825834953,0.5350731585866675,0.6034923258292734,-0.25542263737108367,-0.2759698002106446,1.9,1.8,0.6,1.5,9.2,0,0,1,0,0,1,-0.4
70,20.4,2.2,2.031273479601365,-0.8209196610201621,-0.8307877025253705,2.6540886234496464,2.504885876806767,1.7414532987882636,1.6254282161971283,5.3,2.3,1.0,2.0,18.9,1,0,0,0,1,1,7.8
24,12.3,-0.5,-0.12004624700348814,-0.06630985409477261,-0.08794896191745134,-0.4429339790423997,-0.5101810397432586,-0.7930430817216773,-0.8893239990518617,1.3,2.7,0.8,1.3,5.6,0,1,0,0,0,0,0.9
82,23.6,4.3,3.189676409311671,-0.2172318154798505,-0.14509040350267582,2.43675370397652,2.7765135269464087,3.815132155569125,3.46549081272078,3.1,8.2,1.9,3.9,21.9,0,1,0,0,1,1,9.4
23,10.1,-3.9,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.7146026283838072,-0.7274831598549723,-1.0234518435862174,-1.0119948388201052,1.7,0.2,0.3,0.3,2.8,1,0,0,0,1,0,0.3
24,17.7,1.0,-0.2855323798192461,-0.8209196610201621,-0.8307877025253705,0.42640569885010443,0.22321361563377456,0.12859196573648315,0.1533781389782072,3.1,0.6,0.3,0.3,8.5,0,0,0,0,0,0,1.6
57,18.0,-0.3,-0.2855323798192461,-0.8209196610201621,-0.8879291441105951,0.3720719689818229,0.03307426053602517,-0.48583139923562374,-0.2759698002106446,3.1,0.8,0.5,0.8,7.4,1,0,0,0,0,1,2.8
52,11.4,-2.4,-0.2855323798192461,-0.8209196610201621,-0.773646260940146,-0.7146026283838072,-0.836134219910829,-0.5626343198571371,-0.5826468996312532,1.3,0.8,0.5,0.4,3.5,0,0,1,0,0,1,1.5
53,22.1,5.0,1.948530413193486,1.744753682526162,1.9120014935654084,1.458746566347453,1.3097242161923426,3.200708790597018,2.852136613879563,3.3,9.7,1.2,3.5,21.3,0,1,0,0,1,1,6.7
12,17.0,1.4,-0.2855323798192461,1.1410658369858508,1.9120014935654084,0.5350731585866675,1.010933801038736,1.7414532987882636,1.68676363608125,3.9,12.8,1.3,3.6,15.0,0,1,0,0,0,0,0.6
16,8.5,-2.6,-0.3682754462271251,-0.2172318154798505,-0.08794896191745134,-1.203606197198341,-1.2435756951202919,-1.1770576848292442,-1.2573365183565919,1.2,1.5,0.5,0.7,2.1,0,1,0,0,0,0,0.2
11,8.2,-1.8,-0.45101851263500403,-0.36815377686492845,-0.08794896191745134,-1.1492724673300594,-1.134924635064435,-1.1770576848292442,-1.2573365183565919,0.7,2.5,0.3,0.6,1.9,0,1,0,0,1,0,0.0
26,4.8,-5.5,-0.8647338446743991,-0.06630985409477261,0.08347536283822236,-0.8232700881203702,-0.6459948648130796,-0.9466489229647039,-0.9506594189359834,1.6,0.8,0.3,0.6,4.0,0,0,1,0,0,0,-0.5
75,18.9,3.0,1.1210997491146963,0.9901438756007727,1.0548798697870398,0.26340450924526,0.46767850075945244,1.8182562194097776,1.6254282161971283,1.6,3.4,0.6,1.4,13.7,0,0,0,1,0,1,5.1
65,13.5,-0.3,0.04543988581226978,0.08461210729030527,0.08347536283822236,0.31773823911354154,0.3047019106756671,0.5894094894655633,0.39871981851469424,3.8,1.4,0.5,1.0,10.4,0,0,1,0,0,1,4.0
36,13.8,-0.3,-0.616504645450762,0.688299952830617,1.2834456361279378,0.6980743481915119,0.983771036024772,0.6662124100870768,0.46005523839881574,2.3,7.1,0.9,2.9,13.3,0,1,0,0,0,0,-0.1
22,14.0,0.1,-0.3682754462271251,2.1975195666813963,1.9120014935654084,0.31773823911354154,0.4948412657734165,1.1270299338161571,0.828067757703546,2.3,5.6,0.9,3.0,15.2,0,1,0,0,1,0,1.1
80,14.9,1.6,0.12818295222014872,1.1410658369858508,0.8263141034461416,-0.2799327894375551,-0.37436721467343775,-0.17861971674957025,-0.21463438032652296,2.1,1.5,0.4,0.7,9.2,0,0,1,0,1,1,3.7
64,12.2,-0.5,-0.12004624700348814,1.1410658369858508,0.9977384282018152,-0.7689363582520887,-0.7546459248689363,-0.7162401611001639,-0.7666531592836182,2.8,0.7,0.6,0.7,7.1,1,0,0,0,0,1,2.5
42,11.3,-2.8,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-0.3342665193058367,-0.3200416846455093,-0.5626343198571371,-0.5826468996312532,3.5,0.5,0.4,0.9,4.7,1,0,0,0,1,0,1.2
17,15.9,-0.7,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.7689363582520887,-0.8632969849247932,-0.10181679612805698,-0.21463438032652296,1.8,0.8,0.3,0.4,3.9,1,0,0,0,0,0,0.8
10,6.2,-5.1,-0.616504645450762,-0.2172318154798505,-0.20223184508790043,-0.06259786996442912,0.16888808560584614,-0.7930430817216773,-0.6439823195153749,3.3,3.1,0.5,2.5,6.7,0,0,0,1,0,0,-0.4
11,8.6,-5.7,-0.533761579042883,-0.5190757382500063,-0.3736561698435741,-0.8232700881203702,-0.700320394841008,-0.5626343198571371,-0.6439823195153749,1.3,0.6,0.4,0.7,3.5,0,0,0,1,1,0,-0.1
82,11.2,-1.4,0.6246413506674227,0.688299952830617,0.7120312202756924,-0.22559905956927354,-0.07557679951983147,-0.33222555799259695,-0.21463438032652296,2.0,2.1,1.5,1.1,8.5,0,0,1,0,1,1,4.4
21,16.2,-0.6,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.4429339790423997,-0.6731576298270437,-0.9466489229647039,-0.82798857916774,1.3,0.2,0.1,0.5,4.0,1,0,0,0,1,0,0.4
16,15.5,-1.1,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.6602688985155257,-0.5645065697711871,-0.48583139923562374,-0.5826468996312532,1.9,0.4,0.5,0.3,3.6,1,0,0,0,0,0,0.4
82,15.0,1.3,1.3693289483383335,2.8012074122217077,2.711981675758552,0.480739428718386,0.6034923258292734,0.5126065688440502,0.46005523839881574,4.2,3.0,1.5,1.6,16.4,0,0,1,0,1,1,5.8
52,12.1,-0.7,-0.12004624700348814,-0.8209196610201621,-0.773646260940146,-0.6059351686472442,-0.700320394841008,-0.8698460023431905,-0.7666531592836182,1.4,1.1,0.8,0.8,3.6,0,0,1,0,0,1,0.6
64,14.5,0.6,-0.12004624700348814,1.5938317211410846,1.5120114024688365,1.1870779170060455,1.3368869812063067,1.0502270131946436,0.9507385974717896,2.3,1.2,0.7,1.4,17.4,0,0,0,1,0,1,2.8
78,12.5,-1.6,-0.03730318059560918,-0.5190757382500063,-0.5450804945992478,0.10040331964041531,0.060237025549989505,-0.33222555799259695,-0.3373052200947663,1.9,0.9,0.9,0.8,7.3,0,0,1,0,1,1,2.9
82,18.4,0.8,0.8728705498910595,-0.6699976996350843,-0.7165048193549214,1.5674140260840161,1.255398686164414,-0.02501387550654354,0.030707299209963946,3.4,1.0,1.1,1.2,12.7,1,0,0,0,0,1,6.2
62,14.7,1.4,0.45915521785166474,1.2919877983709285,1.1691627529574893,0.6980743481915119,0.6034923258292734,1.280635775059184,1.1960802770082763,2.5,2.4,0.6,1.4,15.2,0,0,0,1,1,1,5.3
14,14.2,-2.9,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.9319375478569333,-0.7818086898829005,-0.7930430817216773,-0.8893239990518617,2.3,0.2,0.1,0.4,2.4,0,0,0,0,0,0,0.2
26,17.7,-1.3,-0.3682754462271251,-0.8209196610201621,-0.8879291441105951,-0.9862712777252147,-1.0534363400225424,-0.7930430817216773,-0.9506594189359834,1.3,0.1,0.3,0.3,2.2,0,0,0,0,1,0,0.6
55,22.7,3.4,1.6175581475619702,-0.8209196610201621,-0.773646260940146,3.306093381869024,3.102466707113979,1.9718620606528037,1.8094344758494934,5.3,2.4,0.9,2.0,21.7,1,0,0,0,1,1,7.0
41,12.7,-2.8,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.38860024917411823,-0.37436721467343775,-0.9466489229647039,-1.0733302587042268,3.0,0.8,0.3,0.5,4.1,1,0,0,0,0,0,1.6
58,15.7,-0.6,0.7073844170753015,-0.6699976996350843,-0.6593633777696968,0.480739428718386,0.4948412657734165,0.6662124100870768,0.5827260781670592,2.3,1.4,1.8,1.6,9.8,0,0,0,1,1,1,4.2
66,10.6,-2.9,-0.533761579042883,-0.5190757382500063,-0.48793905301402324,-0.2799327894375551,-0.18422785957568835,-0.17861971674957025,-0.21463438032652296,3.2,1.0,0.9,1.4,6.0,0,0,1,0,1,1,1.4
60,11.5,-4.0,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,-0.6059351686472442,-0.5373438047572228,-0.7162401611001639,-0.3986406399788881,2.1,0.2,0.5,0.8,3.6,1,0,0,0,0,1,1.0
32,18.9,0.5,-0.03730318059560918,-0.8209196610201621,-0.8879291441105951,-0.4429339790423997,-0.5645065697711871,0.0517890451149699,0.33738439863057246,3.1,0.2,0.6,0.5,5.3,0,0,0,0,1,0,1.9
17,8.7,-1.7,-0.533761579042883,1.2919877983709285,1.1691627529574893,-0.4429339790423997,-0.18422785957568835,0.12859196573648315,-0.030628120674157815,1.5,1.5,0.3,1.5,9.6,0,0,1,0,0,0,0.3
51,8.8,-2.7,-0.6992477118586409,-0.2172318154798505,-0.14509040350267582,-0.9319375478569333,-0.9176225149527215,-0.5626343198571371,-0.6439823195153749,1.2,0.8,0.2,0.6,3.7,0,0,0,1,1,1,0.5
61,21.2,5.2,2.031273479601365,3.253973296376942,3.0548303252698994,0.046069589772134,0.005911495522061071,0.7430153307085902,0.46005523839881574,4.0,0.9,0.8,0.9,16.1,1,0,0,0,0,1,8.9
55,21.1,3.8,1.7830442803777282,0.9901438756007727,1.2263041945427136,2.2737525143716755,2.559211406834695,2.970300028732478,2.852136613879563,4.7,3.6,1.1,2.6,22.6,0,0,1,0,0,1,6.2
64,10.3,-2.0,-0.03730318059560918,-0.8209196610201621,-0.8879291441105951,-0.7146026283838072,-0.836134219910829,-0.5626343198571371,-0.5826468996312532,2.3,0.1,0.6,0.7,3.4,0,0,0,0,0,1,3.4
17,9.9,-3.3,-0.45101851263500403,0.3864560300604612,0.4263240123495696,-0.9862712777252147,-1.0805991050365067,-0.8698460023431905,-0.8893239990518617,0.9,1.1,0.6,0.7,4.2,0,1,0,0,1,0,0.4
41,14.2,-0.4,0.45915521785166474,0.23553406867538315,0.3120411291791207,0.42640569885010443,0.6034923258292734,0.28219780697950986,0.27604897874645073,4.2,3.3,1.7,1.9,10.8,0,0,1,0,1,0,2.2
66,13.4,-3.2,-0.20278931341136713,-0.8209196610201621,-0.8879291441105951,-0.7689363582520887,-0.836134219910829,-0.6394372404786506,-0.2759698002106446,3.4,0.5,0.5,1.0,3.1,0,0,0,0,0,1,2.6
48,14.1,0.7,-0.616504645450762,1.1410658369858508,1.2263041945427136,-0.06259786996442912,0.2503763806477389,0.5126065688440502,0.27604897874645073,1.8,6.4,0.8,2.3,11.1,0,1,0,0,0,1,0.5
54,16.7,0.0,0.5418982842595436,-0.8209196610201621,-0.8879291441105951,-0.00826414009614756,-0.18422785957568835,-0.6394372404786506,-0.5213114797471315,3.3,1.4,1.0,0.9,5.9,1,0,0,0,1,1,3.2
20,13.4,-1.9,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.9862712777252147,-0.9991108099946142,-1.0234518435862174,-1.0119948388201052,1.1,0.2,0.2,0.1,1.7,0,0,0,0,0,0,0.3
40,11.3,-0.6,-0.45101851263500403,0.839221914215695,0.5406068955200188,-1.0406050075934963,-0.9991108099946142,-0.8698460023431905,-0.9506594189359834,2.0,0.4,0.3,0.7,5.1,0,0,1,0,1,0,0.7
14,14.3,-1.3,-0.45101851263500403,-0.6699976996350843,-0.5450804945992478,-0.8776038179886517,-1.0534363400225424,-0.7162401611001639,-0.7666531592836182,1.4,0.4,0.3,0.4,3.0,0,0,1,0,0,0,0.3
42,14.2,-0.5,-0.2855323798192461,0.688299952830617,0.5977483371052434,0.6437406183232304,0.7393061508990941,0.2053948863579966,0.0920427190940857,1.4,1.5,0.9,1.6,12.2,0,0,0,1,0,0,1.0
